Id,Sales
8100,5504.204
8101,7686.8486
8102,6197.516
8103,8114.5737
8104,9862.809
8105,7247.79
8106,5361.8955
8107,3384.6436
8108,5030.324
8109,6048.9697
8110,5479.129
8111,4800.271
8112,2293.8962
8113,7036.0337
8114,5758.586
8115,8428.772
8116,6554.6475
8117,5443.8037
8118,6533.4434
8119,4483.6074
8120,4226.1455
8121,8602.851
8122,5378.5586
8123,7120.0977
8124,7213.5137
8125,13261.475
8126,5290.4814
8127,4276.3613
8128,7428.379
8129,4329.2505
8130,4944.754
8131,4707.4463
8132,6592.713
8133,4067.274
8134,6446.7607
8135,3042.1167
8136,5125.5474
8137,3429.7705
8138,8209.925
8139,4793.76
8140,12182.477
8141,12021.361
8142,5708.3984
8143,6322.653
8144,5472.3125
8145,5890.6455
8146,4542.3247
8147,9587.234
8148,6251.55
8149,8077.9014
8150,4238.6733
8151,6909.0923
8152,5204.467
8153,7993.9595
8154,7401.8354
8155,6709.067
8156,5736.596
8157,5919.5117
8158,7317.083
8159,7355.204
8160,8273.692
8161,5860.338
8162,6968.87
8163,8669.885
8164,6268.6685
8165,6282.8076
8166,5134.159
8167,8226.001
8168,6003.211
8169,5492.3145
8170,4212.907
8171,5306.0923
8172,4344.259
8173,7619.9175
8174,6202.3477
8175,6439.042
8176,5706.6455
8177,7521.799
8178,5070.5444
8179,5700.1772
8180,8183.562
8181,6735.2905
8182,7438.631
8183,5767.199
8184,3569.1357
8185,12254.437
8186,7695.006
8187,7732.0566
8188,16095.429
8189,8166.9146
8190,6087.8027
8191,5884.0586
8192,7570.1504
8193,8711.778
8194,9334.5
8195,9579.137
8196,4944.367
8197,5968.998
8198,5064.1304
8199,8107.8975
8200,3493.9182
8201,8643.95
8202,5125.3516
8203,5169.6987
8204,4859.4805
8205,7532.381
8206,5814.963
8207,4990.375
8208,6581.1523
8209,4492.088
8210,3821.3694
8211,6738.4775
8212,3946.4937
8213,4409.0474
8214,4991.9463
8215,4828.3384
8216,8759.62
8217,8927.834
8218,6820.5483
8219,6787.1465
8220,5955.747
8221,9266.888
8222,5063.1885
8223,5603.4126
8224,4019.8235
8225,4544.093
8226,8267.46
8227,4244.034
8228,13203.711
8229,6539.1045
8230,3148.6633
8231,4110.965
8232,6110.6426
8233,6157.243
8234,5094.6104
8235,8518.092
8236,7932.8013
8237,11607.493
8238,6196.18
8239,8997.117
8240,2641.7285
8241,5057.652
8242,6703.112
8243,4560.033
8244,5824.783
8245,5426.1934
8246,5609.161
8247,4188.7563
8248,4869.452
8249,10343.746
8250,9909.785
8251,3988.4875
8252,4279.769
8253,8109.328
8254,10077.403
8255,7528.0645
8256,5398.172
8257,4642.24
8258,11295.84
8259,5648.6455
8260,7372.813
8261,4624.87
8262,5548.5938
8263,6579.188
8264,7190.008
8265,3795.8901
8266,4415.234
8267,4607.1914
8268,4392.3276
8269,8578.957
8270,7695.028
8271,6531.693
8272,11172.962
8273,5154.1646
8274,9175.438
8275,10002.416
8276,6118.8486
8277,4328.346
8278,2823.4429
8279,6718.8647
8280,5098.368
8281,5261.002
8282,5945.7
8283,5765.797
8284,10839.498
8285,4104.981
8286,5618.8643
8287,6614.9414
8288,4281.4473
8289,7769.7227
8290,4804.38
8291,3862.9019
8292,6678.44
8293,3097.0332
8294,6517.1367
8295,7877.474
8296,5922.4995
8297,8385.168
8298,7466.823
8299,6189.8184
8300,4551.689
8301,6423.461
8302,9124.159
8303,6161.3555
8304,5117.3306
8305,6295.0024
8306,4236.7656
8307,9757.984
8308,6512.0913
8309,5181.211
8310,4096.5396
8311,5674.258
8312,7506.9985
8313,6444.8
8314,5788.1577
8315,7626.505
8316,5649.0654
8317,7188.033
8318,15130.669
8319,5251.381
8320,7811.9746
8321,4511.928
8322,6178.87
8323,5748.263
8324,4768.23
8325,4551.837
8326,5412.4067
8327,8184.9204
8328,11496.402
8329,7600.4497
8330,8388.424
8331,8790.437
8332,9512.7
8333,9897.449
8334,8058.2017
8335,8775.626
8336,4110.8394
8337,8945.785
8338,10566.971
8339,6585.002
8340,6681.5874
8341,7864.6587
8342,5645.9736
8343,3190.4316
8344,9990.955
8345,5991.6953
8346,5186.9766
8347,5522.421
8348,2150.609
8349,10807.312
8350,8600.865
8351,13903.47
8352,6383.8027
8353,3593.604
8354,4852.6294
8355,4412.2617
8356,6005.662
8357,6172.0137
8358,7117.2935
8359,5812.9443
8360,3886.6167
8361,5960.902
8362,3084.046
8363,2778.441
8364,5145.9805
8365,11779.836
8366,6686.254
8367,18563.992
8368,3450.57
8369,5104.6406
8370,5648.2144
8371,5286.5366
8372,4028.134
8373,4663.1123
8374,4635.187
8375,3180.9954
8376,7541.072
8377,6011.8975
8378,3723.844
8379,8483.835
8380,4434.646
8381,5251.8516
8382,4722.346
8383,10274.017
8384,6366.211
8385,8277.702
8386,4461.802
8387,6010.3726
8388,4021.6416
8389,4536.8945
8390,3961.6526
8391,14207.991
8392,10219.834
8393,6547.099
8394,4491.8867
8395,4787.828
8396,6277.674
8397,3391.6929
8398,8673.276
8399,4227.916
8400,11234.887
8401,4906.687
8402,4892.246
8403,5533.314
8404,8067.484
8405,6584.8887
8406,4594.0044
8407,5706.8086
8408,6433.333
8409,5805.7964
8410,6571.7188
8411,4973.9365
8412,3838.3027
8413,8885.809
8414,4770.059
8415,3528.791
8416,5459.2163
8417,5615.2637
8418,5666.5073
8419,6746.478
8420,8338.424
8421,7812.8613
8422,6718.448
8423,7081.8037
8424,4068.8262
8425,8184.8345
8426,4452.6265
8427,4563.414
8428,6876.8047
8429,6225.4746
8430,5121.999
8431,9031.129
8432,5359.753
8433,5028.976
8434,5783.1084
8435,5904.1006
8436,4851.639
8437,6389.2607
8438,6470.9414
8439,6160.2627
8440,5362.591
8441,5345.814
8442,8811.2705
8443,6153.838
8444,4177.033
8445,10871.532
8446,3910.9583
8447,2868.5972
8448,7092.5723
8449,8284.1
8450,8575.497
8451,4597.3667
8452,5595.2676
8453,4819.633
8454,3423.9712
8455,5837.8154
8456,5968.3545
8457,5524.544
8458,4878.467
8459,4942.4766
8460,6893.5244
8461,2741.9546
8462,4401.2314
8463,5317.026
8464,4571.9277
8465,5403.916
8466,6806.089
8467,6471.54
8468,5868.706
8469,4693.6855
8470,9361.524
8471,5920.3364
8472,7936.8804
8473,7529.285
8474,5376.476
8475,5634.1167
8476,6342.0107
8477,7183.051
8478,7428.3716
8479,7878.8413
8480,2988.6357
8481,10191.509
8482,5930.6396
8483,6123.1455
8484,9343.657
8485,4231.0347
8486,4597.5376
8487,9957.128
8488,7121.035
8489,7720.207
8490,5608.5938
8491,5392.382
8492,7551.1914
8493,3968.9604
8494,6338.3096
8495,4294.0977
8496,7204.5547
8497,4729.541
8498,5344.3154
8499,6860.878
8500,4173.5483
8501,7188.8765
8502,8804.575
8503,13864.816
8504,7875.0024
8505,4784.1665
8506,5125.1953
8507,3970.4524
8508,2965.0732
8509,9984.592
8510,6549.3916
8511,5689.8506
8512,8705.424
8513,5759.745
8514,10203.734
8515,4329.494
8516,5576.869
8517,6550.928
8518,6588.6143
8519,5038.2856
8520,6009.3984
8521,5657.2617
8522,4390.476
8523,7650.978
8524,5567.727
8525,6107.0645
8526,6638.5874
8527,7389.8784
8528,7247.279
8529,5423.0938
8530,5422.5454
8531,10195.845
8532,4371.149
8533,4886.4863
8534,9233.863
8535,6007.4727
8536,7144.009
8537,8832.222
8538,15648.072
8539,3928.487
8540,4579.92
8541,3670.8127
8542,4906.196
8543,7776.373
8544,8609.122
8545,7162.041
8546,7315.534
8547,6899.4316
8548,3812.1143
8549,7559.58
8550,6111.884
8551,6331.343
8552,7358.2
8553,5004.819
8554,4807.2817
8555,4313.1006
8556,3685.4897
8557,3655.9329
8558,6629.684
8559,6286.0864
8560,10355.651
8561,15860.815
8562,5642.9316
8563,4632.177
8564,6516.926
8565,8587.422
8566,6911.7554
8567,3650.7295
8568,5314.8706
8569,4557.9326
8570,7716.6733
8571,6515.3223
8572,6475.2754
8573,11221.35
8574,13070.761
8575,4092.7156
8576,6322.6226
8577,3225.5303
8578,5676.5264
8579,4698.6533
8580,8059.17
8581,4527.9927
8582,4382.254
8583,4641.5894
8584,6993.3877
8585,5159.1274
8586,4076.2036
8587,4838.0063
8588,6882.6055
8589,5873.7803
8590,5838.7285
8591,2401.3083
8592,8888.623
8593,16150.849
8594,3617.5808
8595,7246.6426
8596,6835.2603
8597,6072.9785
8598,3863.8564
8599,3097.745
8600,3095.2935
8601,6648.2
8602,4833.956
8603,6742.618
8604,8483.527
8605,4001.6467
8606,5780.389
8607,6166.1416
8608,5057.097
8609,4330.601
8610,5172.6484
8611,5406.9424
8612,8654.608
8613,6812.9995
8614,8211.232
8615,6422.3154
8616,3816.1528
8617,5511.743
8618,4904.3755
8619,7955.821
8620,5387.2563
8621,3892.3638
8622,20694.127
8623,5232.0366
8624,4688.334
8625,10444.198
8626,6116.8643
8627,6060.543
8628,5702.26
8629,5996.578
8630,4389.5254
8631,7343.26
8632,14931.435
8633,4630.0034
8634,5185.577
8635,5168.501
8636,10055.781
8637,6318.1016
8638,4512.9395
8639,5043.6714
8640,4560.5073
8641,4920.7905
8642,4460.8057
8643,7305.8623
8644,3333.1746
8645,6161.955
8646,2753.9473
8647,19593.145
8648,7279.7847
8649,3389.6165
8650,5358.7256
8651,9041.066
8652,5383.753
8653,6562.886
8654,7464.395
8655,4478.115
8656,5063.5215
8657,4238.613
8658,8909.707
8659,4506.014
8660,5937.5
8661,6174.216
8662,6762.9136
8663,4119.998
8664,7020.823
8665,5628.3423
8666,3899.198
8667,7533.466
8668,10216.764
8669,4252.394
8670,6626.3843
8671,6294.09
8672,4907.1553
8673,9479.895
8674,4479.256
8675,6231.903
8676,5590.168
8677,6408.9756
8678,3277.241
8679,4095.9924
8680,4593.877
8681,1.0
8682,5889.629
8683,7800.0693
8684,3433.3975
8685,7071.0923
8686,3241.7935
8687,4974.373
8688,4236.434
8689,5077.606
8690,4859.1606
8691,5592.792
8692,6353.4663
8693,8061.3306
8694,4135.6733
8695,5314.44
8696,6523.4805
8697,8331.11
8698,5426.074
8699,8264.599
8700,8619.096
8701,6173.574
8702,3319.5015
8703,6238.3735
8704,4296.962
8705,5951.698
8706,6287.2495
8707,3650.8828
8708,11598.375
8709,5080.0815
8710,5927.4053
8711,9050.384
8712,5665.1616
8713,4046.678
8714,12580.292
8715,5231.5625
8716,8923.697
8717,4472.45
8718,7569.811
8719,7469.1807
8720,6329.399
8721,4986.8154
8722,6364.6143
8723,4552.245
8724,4797.1265
8725,6360.1963
8726,7210.336
8727,6044.7476
8728,4915.414
8729,3550.7092
8730,7485.834
8731,6958.8936
8732,5458.1177
8733,6206.9043
8734,5318.1567
8735,5236.2354
8736,5812.063
8737,7464.26
8738,6333.8857
8739,6601.963
8740,5394.924
8741,5603.8667
8742,6549.454
8743,8670.762
8744,5055.53
8745,6942.4653
8746,4311.336
8747,6171.8374
8748,6559.5317
8749,6718.083
8750,3684.2524
8751,4039.1538
8752,7153.043
8753,9699.102
8754,4371.6533
8755,5694.1562
8756,6626.226
8757,6201.3535
8758,4758.416
8759,5089.656
8760,4714.578
8761,2461.8135
8762,6695.2334
8763,3729.6458
8764,6002.369
8765,6539.5537
8766,6491.533
8767,5733.287
8768,7515.997
8769,8907.106
8770,7356.1304
8771,4105.7173
8772,6515.365
8773,6527.707
8774,4092.458
8775,2381.7715
8776,7016.679
8777,3273.123
8778,5749.59
8779,11271.033
8780,6297.1704
8781,6339.7065
8782,3739.4177
8783,6347.942
8784,5682.09
8785,6049.4136
8786,6352.575
8787,7205.4272
8788,6331.162
8789,4903.3135
8790,7165.984
8791,3909.3208
8792,5729.307
8793,4045.8828
8794,5439.158
8795,6173.303
8796,4981.895
8797,4228.3354
8798,6668.2046
8799,4057.226
8800,8413.632
8801,5916.9043
8802,4205.8086
8803,4447.6514
8804,7345.452
8805,6463.8657
8806,4700.0205
8807,5146.422
8808,6654.335
8809,4250.756
8810,5575.167
8811,5814.6357
8812,6150.9214
8813,4570.2793
8814,4783.6924
8815,7908.566
8816,5417.6855
8817,5609.4395
8818,2929.1086
8819,10444.029
8820,6532.0977
8821,4510.4136
8822,5558.9287
8823,9103.323
8824,7371.484
8825,7362.7495
8826,8499.135
8827,5780.7974
8828,4683.6987
8829,5654.3647
8830,7014.966
8831,8866.676
8832,12050.013
8833,4246.0225
8834,5034.438
8835,3303.5952
8836,3514.9927
8837,9184.544
8838,12162.091
8839,5531.826
8840,3983.807
8841,4552.8486
8842,5578.7793
8843,5023.721
8844,6593.342
8845,7442.96
8846,5563.183
8847,3503.1895
8848,7144.3154
8849,5008.052
8850,9989.927
8851,8259.555
8852,4667.901
8853,6358.0127
8854,3669.8184
8855,7326.2246
8856,6803.8623
8857,6247.222
8858,7220.632
8859,5864.006
8860,6657.1914
8861,4382.923
8862,5242.032
8863,6210.4756
8864,7204.1904
8865,6233.264
8866,7956.337
8867,5637.078
8868,3528.5283
8869,8366.466
8870,3922.971
8871,7982.173
8872,6279.4883
8873,3872.0955
8874,5211.65
8875,5863.967
8876,4979.809
8877,6612.418
8878,7180.0845
8879,4809.988
8880,10524.775
8881,3153.7046
8882,4130.5005
8883,6350.6914
8884,8140.7837
8885,10053.988
8886,5768.531
8887,5301.1196
8888,5627.349
8889,5427.741
8890,6572.226
8891,5478.8203
8892,5770.9688
8893,4084.7317
8894,9009.217
8895,6007.5186
8896,7807.639
8897,10807.394
8898,7726.7114
8899,4168.1455
8900,4326.6
8901,5128.4766
8902,11895.957
8903,4461.3335
8904,12821.243
8905,4587.532
8906,8407.655
8907,5891.1904
8908,5096.073
8909,4692.0786
8910,4012.7627
8911,4728.8555
8912,5433.009
8913,4786.3213
8914,4685.4414
8915,3756.0237
8916,4218.6177
8917,6868.4272
8918,6035.777
8919,22647.334
8920,6019.5005
8921,4076.3008
8922,4376.3306
8923,5819.291
8924,7928.0967
8925,3964.798
8926,3829.2402
8927,10422.694
8928,6413.8003
8929,6384.2837
8930,5144.67
8931,6695.3096
8932,6607.2485
8933,3959.5823
8934,4340.4937
8935,5935.9766
8936,8519.1
8937,5839.3857
8938,6336.6836
8939,5365.497
8940,9988.669
8941,3990.3865
8942,4413.276
8943,4672.7524
8944,7790.1216
8945,8653.775
8946,6254.8955
8947,7815.06
8948,4029.2983
8949,5676.835
8950,3723.1975
8951,4857.752
8952,3571.503
8953,6454.47
8954,6606.593
8955,7930.9175
8956,8899.031
8957,5869.031
8958,4032.632
8959,3969.4717
8960,3859.0051
8961,5430.9985
8962,8777.166
8963,5189.9907
8964,4437.5996
8965,4823.2334
8966,4665.813
8967,6151.5728
8968,3034.3228
8969,6418.3657
8970,4182.9585
8971,7029.5405
8972,5910.609
8973,5076.8745
8974,6088.1333
8975,4550.929
8976,7984.7085
8977,8158.5527
8978,5938.6104
8979,4731.1655
8980,7474.9746
8981,4237.125
8982,5838.7783
8983,6392.534
8984,9352.636
8985,5525.461
8986,5927.1787
8987,7751.75
8988,7804.661
8989,8808.994
8990,5584.5664
8991,7054.211
8992,3768.862
8993,4091.7476
8994,4990.8984
8995,6440.246
8996,8147.332
8997,6965.986
8998,2964.69
8999,4669.7314
9000,7241.965
9001,6540.907
9002,8085.3013
9003,2955.1357
9004,10445.981
9005,5637.1216
9006,3989.5303
9007,5054.4062
9008,4996.834
9009,6286.9077
9010,7354.489
9011,4156.3335
9012,4678.327
9013,5192.541
9014,6141.2485
9015,5901.9614
9016,4871.38
9017,6603.626
9018,4867.59
9019,4800.001
9020,7288.956
9021,6241.8257
9022,5244.458
9023,3855.6384
9024,8935.279
9025,4944.943
9026,7648.439
9027,6950.171
9028,11670.379
9029,5508.8784
9030,5238.7983
9031,6183.587
9032,6715.1294
9033,5226.53
9034,3893.8381
9035,7031.579
9036,6452.1807
9037,2869.005
9038,6560.27
9039,5029.192
9040,6337.1914
9041,3980.0237
9042,11275.711
9043,7069.5005
9044,3470.5754
9045,11263.877
9046,4019.812
9047,4458.7637
9048,8456.933
9049,8339.013
9050,4553.361
9051,4002.3796
9052,6220.969
9053,4992.77
9054,3928.3523
9055,5521.0723
9056,4516.26
9057,8184.9204
9058,7494.328
9059,6576.6094
9060,6956.186
9061,5030.6743
9062,3858.8323
9063,5316.1787
9064,8244.601
9065,7195.112
9066,6513.2964
9067,6401.7905
9068,7369.199
9069,6024.4688
9070,7241.088
9071,6146.5576
9072,4013.5627
9073,4746.0
9074,8686.257
9075,6070.1465
9076,7452.0454
9077,8226.377
9078,7598.21
9079,6808.368
9080,5647.1855
9081,6342.894
9082,6854.7163
9083,5687.0996
9084,5485.2153
9085,3775.0796
9086,4912.5645
9087,8435.198
9088,7263.5063
9089,4558.2456
9090,4037.6553
9091,6451.4053
9092,6046.5234
9093,6748.6084
9094,5807.663
9095,4638.5
9096,4522.731
9097,3260.7285
9098,9282.536
9099,5756.4824
9100,5909.3857
9101,5949.1724
9102,5177.7773
9103,4845.442
9104,5315.6924
9105,5728.3564
9106,3226.4104
9107,5396.133
9108,4561.186
9109,7625.0938
9110,7185.9766
9111,6211.5654
9112,10384.7
9113,4555.7417
9114,4299.7666
9115,7870.332
9116,4453.7437
9117,5155.851
9118,2101.1357
9119,7332.285
9120,5861.998
9121,5605.075
9122,6156.615
9123,6278.674
9124,5723.0693
9125,5227.8115
9126,6915.369
9127,9574.853
9128,2405.0261
9129,7500.7285
9130,2449.802
9131,12732.918
9132,3680.1814
9133,6975.0283
9134,7307.9463
9135,5619.3467
9136,5571.127
9137,4114.244
9138,5051.7456
9139,2615.899
9140,3981.8767
9141,5189.1445
9142,4521.5273
9143,5663.449
9144,6907.406
9145,5290.5166
9146,6355.7026
9147,4700.8145
9148,6626.631
9149,8226.62
9150,6394.876
9151,4349.5747
9152,3503.5405
9153,9252.377
9154,7771.242
9155,5244.673
9156,6078.026
9157,3957.2712
9158,6017.141
9159,4418.693
9160,3738.7935
9161,5453.3506
9162,3420.8206
9163,6578.1025
9164,4165.582
9165,8696.527
9166,5654.2354
9167,7158.169
9168,7779.162
9169,5138.157
9170,6654.785
9171,17065.96
9172,7989.2485
9173,4583.062
9174,2763.232
9175,4311.776
9176,6883.9053
9177,4374.686
9178,6335.475
9179,12897.492
9180,5904.1514
9181,9899.403
9182,18627.572
9183,3871.1797
9184,5015.8877
9185,4445.3906
9186,3993.9128
9187,9891.891
9188,3846.6526
9189,6566.123
9190,8543.177
9191,6884.759
9192,5822.939
9193,6334.0913
9194,5153.1416
9195,5852.824
9196,3789.143
9197,5305.0547
9198,6531.774
9199,8525.326
9200,6177.627
9201,5236.585
9202,4165.057
9203,7143.791
9204,4515.0967
9205,4651.7705
9206,3554.3625
9207,7149.4556
9208,4932.111
9209,5435.8496
9210,5906.76
9211,6648.498
9212,1.0
9213,5165.9326
9214,5863.072
9215,6311.0
9216,7584.3374
9217,6380.126
9218,7951.436
9219,9107.049
9220,6955.3037
9221,4559.781
9222,2945.7192
9223,5258.4785
9224,6221.0522
9225,5376.1323
9226,4503.5776
9227,3093.9973
9228,7241.9097
9229,5700.21
9230,7811.945
9231,6232.533
9232,5009.232
9233,6474.0835
9234,4728.544
9235,4226.702
9236,7779.9414
9237,4874.7266
9238,7549.442
9239,6575.8315
9240,15084.705
9241,4995.857
9242,4638.1416
9243,7101.4194
9244,4646.604
9245,7595.471
9246,4838.6245
9247,7083.1885
9248,3921.3547
9249,5978.8955
9250,3140.98
9251,5115.769
9252,3239.184
9253,9319.066
9254,4344.1426
9255,12033.785
9256,12424.741
9257,5405.0137
9258,5795.201
9259,5165.667
9260,5267.7256
9261,4295.413
9262,9742.565
9263,6490.586
9264,8308.867
9265,4390.099
9266,6587.1626
9267,5124.4375
9268,9268.9375
9269,7646.0977
9270,6320.3013
9271,5259.211
9272,5974.4033
9273,6619.9404
9274,6585.09
9275,8767.745
9276,5511.0547
9277,7045.2407
9278,8044.8545
9279,6273.927
9280,6127.393
9281,5042.892
9282,8098.8696
9283,6475.4053
9284,5721.743
9285,4484.771
9286,5763.5977
9287,4243.1353
9288,7979.577
9289,6228.302
9290,6617.794
9291,5604.487
9292,7114.416
9293,4155.4375
9294,6301.4365
9295,8783.179
9296,6412.259
9297,6733.3765
9298,6238.6416
9299,3840.5222
9300,12193.427
9301,8098.391
9302,7255.419
9303,17211.271
9304,9716.342
9305,5505.3696
9306,5285.2104
9307,7654.708
9308,9051.705
9309,10034.436
9310,9227.868
9311,4814.266
9312,5960.077
9313,4829.3657
9314,7630.376
9315,2995.129
9316,10475.854
9317,5044.417
9318,4574.279
9319,4948.184
9320,7731.3926
9321,6789.3477
9322,4685.848
9323,6494.215
9324,4926.8115
9325,3355.1104
9326,5841.5137
9327,4352.351
9328,4633.79
9329,5591.3994
9330,4393.551
9331,9040.144
9332,8379.068
9333,6861.9316
9334,6287.5312
9335,5857.834
9336,9556.313
9337,5848.7227
9338,4253.234
9339,4349.5415
9340,4731.531
9341,8158.2495
9342,3692.1934
9343,10520.842
9344,6097.763
9345,3182.3672
9346,3920.3784
9347,6879.6387
9348,6487.881
9349,4566.4707
9350,7999.5654
9351,8710.267
9352,11846.954
9353,6100.119
9354,8609.722
9355,2639.7217
9356,4573.76
9357,6568.51
9358,4481.1064
9359,5553.915
9360,4834.0435
9361,5354.5
9362,3590.8147
9363,4789.2485
9364,10688.901
9365,8100.16
9366,4069.6025
9367,4675.8823
9368,7507.2847
9369,10307.928
9370,8836.005
9371,4955.373
9372,4742.149
9373,13950.478
9374,5525.213
9375,7342.7974
9376,4976.927
9377,5374.9688
9378,6744.8887
9379,7853.093
9380,4777.1533
9381,4515.9194
9382,4441.1187
9383,4736.024
9384,8465.632
9385,7306.009
9386,6269.1113
9387,12662.23
9388,5528.3496
9389,8720.274
9390,10098.475
9391,6730.262
9392,4440.1865
9393,2944.7231
9394,6059.884
9395,4904.062
9396,5119.904
9397,5939.1484
9398,5429.196
9399,10838.258
9400,4194.0337
9401,5628.9707
9402,6452.384
9403,4624.473
9404,6621.7783
9405,4509.424
9406,4061.0867
9407,6540.109
9408,2634.1055
9409,6970.8047
9410,7133.1353
9411,6327.8115
9412,8301.2705
9413,6747.8105
9414,6124.092
9415,4709.234
9416,6613.8184
9417,8609.541
9418,6306.9385
9419,4992.346
9420,5742.7554
9421,4161.4473
9422,9638.882
9423,5983.494
9424,5694.4385
9425,4719.9414
9426,5850.095
9427,7047.8755
9428,5658.4165
9429,5685.2666
9430,7289.999
9431,5130.6787
9432,6129.9185
9433,15233.256
9434,5267.168
9435,7176.155
9436,4803.569
9437,6354.5327
9438,5202.65
9439,4677.1045
9440,3944.6267
9441,4455.299
9442,8409.315
9443,11625.164
9444,7965.0537
9445,8073.673
9446,9220.759
9447,9238.867
9448,9592.759
9449,7238.215
9450,9169.795
9451,4198.489
9452,8727.505
9453,10427.387
9454,6420.429
9455,7643.203
9456,6940.704
9457,6056.3823
9458,3622.837
9459,10204.085
9460,7023.6895
9461,5572.5835
9462,6177.5205
9463,2243.4893
9464,12402.696
9465,9434.1455
9466,13733.773
9467,6354.4116
9468,4275.093
9469,4224.195
9470,4412.9097
9471,5622.5957
9472,7568.4395
9473,5812.8335
9474,5229.3525
9475,4041.6167
9476,6600.6724
9477,3256.793
9478,2752.7046
9479,5315.4185
9480,12033.303
9481,6184.66
9482,17906.596
9483,4122.4707
9484,4876.927
9485,5270.7866
9486,4174.95
9487,3939.6252
9488,4837.8955
9489,4377.625
9490,3519.5796
9491,7773.77
9492,5389.2246
9493,3161.808
9494,7565.574
9495,4638.92
9496,5137.1035
9497,4415.4233
9498,11470.369
9499,6449.3687
9500,8777.074
9501,4931.7676
9502,6294.6543
9503,3779.7495
9504,4504.2266
9505,4215.8745
9506,14034.579
9507,9676.888
9508,5828.218
9509,5007.111
9510,4807.5156
9511,5063.5264
9512,4649.2417
9513,10726.606
9514,4152.755
9515,11267.239
9516,4788.1064
9517,5314.891
9518,5374.702
9519,7398.73
9520,6219.249
9521,4422.7373
9522,5859.3203
9523,7019.591
9524,6239.117
9525,6454.9014
9526,4537.1416
9527,3770.0667
9528,9445.571
9529,4230.8086
9530,3264.8247
9531,5368.6147
9532,5936.9224
9533,5591.6504
9534,6506.839
9535,8954.825
9536,7208.5894
9537,5628.353
9538,7507.4424
9539,3764.5896
9540,7876.715
9541,4696.189
9542,3997.3928
9543,6127.633
9544,6060.647
9545,5389.2607
9546,8294.915
9547,6138.121
9548,5371.186
9549,5337.6006
9550,6353.8057
9551,4839.1323
9552,6303.853
9553,6940.7505
9554,6107.746
9555,4993.146
9556,5303.9014
9557,8801.813
9558,5692.071
9559,3644.4663
9560,10253.264
9561,4532.444
9562,2947.2988
9563,6133.779
9564,8758.985
9565,8860.386
9566,5024.5312
9567,4413.0273
9568,5219.1963
9569,3083.428
9570,5724.0195
9571,5744.399
9572,6258.2793
9573,4791.7437
9574,5797.4844
9575,6711.3135
9576,2711.087
9577,4186.164
9578,5108.9224
9579,5159.9688
9580,5203.072
9581,6300.685
9582,5848.55
9583,5157.73
9584,4511.842
9585,7875.4756
9586,5662.855
9587,7390.7173
9588,7429.824
9589,4790.8203
9590,5784.2666
9591,6117.781
9592,7095.9214
9593,7439.4756
9594,6565.1963
9595,4910.864
9596,9638.541
9597,6318.8066
9598,6014.9033
9599,8144.527
9600,4205.9487
9601,4515.8594
9602,10147.251
9603,7473.834
9604,7796.395
9605,5140.623
9606,6062.503
9607,6521.7075
9608,3659.387
9609,6472.96
9610,4805.1772
9611,6857.3384
9612,5043.6904
9613,5443.5337
9614,7015.0464
9615,5403.38
9616,6988.0933
9617,8887.444
9618,13004.608
9619,7296.308
9620,5025.83
9621,5328.6426
9622,4575.867
9623,2780.362
9624,9446.283
9625,6704.9214
9626,5014.8066
9627,7694.8887
9628,5353.356
9629,10007.75
9630,4100.5664
9631,5940.9326
9632,6477.654
9633,7162.615
9634,4777.773
9635,5648.177
9636,4639.4336
9637,4569.6255
9638,7664.1978
9639,5266.7764
9640,6330.999
9641,6445.2236
9642,7603.4663
9643,6931.991
9644,5728.5093
9645,5045.755
9646,9910.286
9647,4852.1343
9648,4799.6206
9649,8946.886
9650,5719.3423
9651,7048.736
9652,10687.168
9653,14265.658
9654,4009.4758
9655,4581.091
9656,4647.2065
9657,4886.747
9658,7128.1025
9659,8678.572
9660,6518.7656
9661,7562.7314
9662,6283.4727
9663,3382.3843
9664,6871.3496
9665,6431.2593
9666,5840.667
9667,7651.591
9668,4298.2944
9669,4651.9077
9670,5123.734
9671,3624.8938
9672,3596.8105
9673,6637.954
9674,6716.129
9675,9688.266
9676,14981.061
9677,5960.3164
9678,5430.377
9679,5831.977
9680,7886.0063
9681,6439.9634
9682,4181.606
9683,5165.1396
9684,4419.507
9685,9214.271
9686,6087.129
9687,5558.966
9688,10762.936
9689,11104.863
9690,4409.2656
9691,6548.7666
9692,3388.3135
9693,5242.6675
9694,4656.281
9695,8091.9595
9696,3825.7534
9697,3750.3025
9698,4957.3965
9699,6169.3887
9700,6901.3076
9701,3862.246
9702,4923.053
9703,6238.314
9704,5533.261
9705,5734.9385
9706,2738.227
9707,8646.721
9708,15518.666
9709,3756.4536
9710,6717.1987
9711,6813.0776
9712,6306.77
9713,3958.1396
9714,3130.6655
9715,2864.4978
9716,7216.487
9717,4426.802
9718,6652.3613
9719,8371.463
9720,3930.5076
9721,5956.8096
9722,5843.3193
9723,4624.742
9724,4709.786
9725,4661.0
9726,5774.8564
9727,8540.284
9728,6698.075
9729,8190.996
9730,4969.9434
9731,3748.3103
9732,5438.93
9733,6157.296
9734,7642.7363
9735,5722.933
9736,3882.3293
9737,21048.453
9738,5623.792
9739,5008.0474
9740,10950.131
9741,6395.7114
9742,5960.7256
9743,5233.504
9744,6204.3887
9745,4624.9893
9746,7719.294
9747,14749.192
9748,4726.704
